startLatitude,startLongitude,endLatitude,endLongitude,distance,duration,encodedPolyline
-36.85401,174.76761,-36.851434,174.761185,730,271,p`}_Fqhui`@????C^ArAK`BOhBe@x@a@b@DnAs@x@kAn@uAl@{@`@?R]dAYtA[n@QJ]vASv@GH]TQXPv@Ln@^t@@F??
-36.850208,174.764664,-36.845441,174.766305,1022,429,xh|_Fcvti`@AA?@?AC?ES]q@gCu@k@AaAU}@Si@_@_C_@{@C{@QqAWuAi@h@sB{@YD_BZyAZiAIiAOW???????AA???L\Rh@Oz@Sn@YjACp@UnAIx@Q^i@Be@L????????
-36.848362,174.772319,-36.848667,174.76561,795,258,f}{_F_fvi`@@AC?GdAq@hAq@r@w@h@g@j@Wh@Fl@Zr@v@Tx@X^\@p@E|BNbBVrA\vAHX?BZd@l@l@|@p@Nn@[`Be@dAi@FIF??
-36.851417,174.760204,-36.88836,174.791018,6252,1544,jp|_Fgzsi`@CEs@i@{@k@y@]mA[MmAVwAZwAJu@?A??CGCaBVcADcBJkA`@cB`@aAx@c@j@e@b@a@`@{@r@e@\}@f@s@l@s@n@k@n@e@p@c@p@a@p@i@d@s@r@Bt@t@l@p@TVt@l@j@p@l@v@n@v@l@p@p@n@p@n@l@x@l@p@n@t@p@j@j@n@l@lAt@r@f@Bj@kAbAkB`AkBfAyBdAyBh@kABG`@}@JsA`@}APqAJyANuATkATuA`Aa@~@[fAYdBa@jBg@bBa@nAkA\wC\wCXqC\aB`@yB\wCd@eDTcBd@iANoAd@g@|@LdATbAZf@KfAOb@o@@?????l@?|@\z@FdARdAVfARdAT~@`@`AVdAPhA^dALdAGfAFhAEdAA@A@Eb@m@dAGbAMbAA`ACbAEfACn@]x@o@fA{AlAaBdAyAfAqAjAaBfAcBlAcBnAeBpAgBtA_BhBwAbBmA`BqA`BoA~AsAxAkAFS??z@_@`BsAbB_B~AaBzAaBbBgBtAwAzA{A|AsA~A{ApAkBpAmBnAcBHI????
-36.843965,174.763385,-36.85195,174.763953,1197,376,va{_Fenti`@@@GCg@UBu@VeAToAPuATy@RmANyAVcARK~@LjBTLFlAJdACrA`@jA^r@Hz@BdAh@v@b@x@d@f@HtBQTbAbARjARdAZr@b@CGZP|@d@z@N~@VZF????
-36.848795,174.764626,-36.861156,174.759918,1513,550,~_|_F}uti`@ABDLT_AXu@r@_@\t@r@Th@Rl@RbA^l@B@Bj@\v@d@z@TdAHbAb@bA`@bAXv@\r@Lx@Xd@X@?n@Vn@Tz@R|@XdATn@b@r@Vz@Zt@Vt@Rt@Vv@Hv@Xv@RfADdAZbAl@pAb@jAd@rAb@`AT@A??????????RLr@^v@b@LF@???
-36.845107,174.762801,-36.847737,174.744155,1854,445,|h{_Fojti`@B@JBx@Xd@j@UtAIxAXfANdALzAL|ANzAJzAJrALnAJzAPvALxAYfAOrAj@t@EpAKpAQxAQxAAxA`@rAr@~@`Aj@TlA`@lApAvA~AnA\vBHlBHhBL`BLfBQzAg@|AMhB_@lBc@rASdBGrBFnBZN??
-36.850682,174.765335,-36.848658,174.774731,1356,458,vk|_Fkzti`@@@????BXh@oA~@q@v@o@t@s@n@{@j@u@p@y@b@u@v@e@r@m@p@o@Vq@i@w@aAw@s@y@]oAaAmAk@q@?A????????AAo@u@q@gAu@cAu@cA}@_Aw@gAQYc@g@s@}@VaATu@Hc@Xc@Ts@qAy@wBUmBSm@O??
-36.84936,174.764893,-36.854346,174.765261,621,356,nc|_Fqwti`@EAFH`@NZOl@@z@Tr@\|@AB@?????A??RBNT\^n@Db@Tv@b@zA[n@o@h@MTMN@`@El@m@ZUBHNIJQh@QVB`@Yd@YDB??
-36.850038,174.760914,-36.841564,174.757751,1391,439,vg|_Fu~si`@?AIGA?k@SYk@m@`@q@LaAS{AKs@gASX_@vA_@zAIpA?@k@PqBw@eBy@aBi@OfAL`BL~AHpABj@????WXUf@GhAeA^g@|@g@hAKf@WVy@[kA[cAa@oASgA[kA]gA_@eAGq@r@UA@B??
-36.857787,174.761387,-36.85466,174.765412,675,234,dx}_Fuati`@????Dm@BmATqAf@qBZyAe@o@q@m@Y[QUUSSW_@a@Qc@e@e@y@y@cAk@y@e@kAUgAF_@AaBl@AJ??
-36.848114,174.761802,-36.866629,174.779692,4359,1970,t{{_Fgdti`@?A@???A???????????SCm@W????????GAc@Qc@UOa@VYR}@`@En@P\j@Sr@Ip@DN?@C@k@Qq@]s@W{@Su@YIE???????A?????AG?????i@McAc@aA[Wo@N{@BaAeAk@{@WDmABaAIWAAUKcA[UI????[c@LcAV_BJo@NiAV{ANuANc@A???@??A???????????C@KJ}@XsAB]?????A????????A?????PQ^}AXaBByAIoALsANiARgAZmAt@sAb@a@????bAgA~A}A`@]??r@WjBaAnBk@bB]xAF~ABpA?`@gAFm@@Cf@cANoA`@u@Vy@Nk@Re@Pm@Ts@Ts@Pq@Jq@\o@p@a@p@_@l@a@p@a@v@e@JC@?@?v@a@z@i@`A]bAg@z@i@z@c@x@e@x@c@z@e@v@_@v@]p@[v@Gt@Yp@e@p@c@r@i@p@k@t@g@v@i@x@A\B??????????????????|@HvAFfARlB|@hB~@`Al@HHd@Xj@f@t@z@v@x@t@z@t@x@`A\x@r@t@x@|@n@jAXjAT~@Rx@BJyAp@q@b@I?A????
-36.856855,174.759058,-36.850027,174.746642,1597,452,jr}_Fcssi`@??????[JiAJaAMy@^kAD}A?kAVsAJS^i@|AUlA??ADQtAu@lAaAv@g@ZNfAJrBBx@?BCnAc@~B[lB_@|Bc@nCSpAIbAa@`CCpAMxAE|Ag@vAa@`@uBNyAv@X`B}@b@i@x@J|BEl@????
-36.852417,174.756087,-36.850398,174.755801,296,76,rv|_Fq`si`@KBu@j@}AjAsAW_A{AaAq@]bB??
-36.860589,174.766879,-36.864616,174.768314,615,146,ti~_F_dui`@?AJqAL}AVyAPmAd@UpB\|B^xBd@zALTeBfAL|ATx@`@??
-36.849237,174.769285,-36.848862,174.765235,761,330,vb|_Fasui`@?@??g@UcA_@a@FVjARxAXvAVtAX~@?@????@ZEjAq@Qu@cAy@Ry@f@u@`@X`ACB\\dAPXHGPEZe@lAZb@`@N\NZAFR?A??
-36.857555,174.766311,-36.849268,174.765925,1159,462,vv}_Fm`ui`@A@MMcAm@w@a@Gd@a@r@UXk@C??MBeAp@aABe@@[A?Aa@LOJa@V[D[H_@Zs@b@m@XSGMDs@r@oBhAq@PsATyAU_Ak@k@]K?KDkAg@sCGMKyBi@b@VD_Ao@o@AAAW@a@?SCf@@???
-36.843616,174.756705,-36.842965,174.754957,179,112,r_{_Fmdsi`@AA???AE`@Mf@Mf@SdASrAW~@C?YT????
-36.844626,174.761312,-36.84088,174.745793,1823,652,|e{_Feati`@??????ADD@D@CEDB@DEE@GHJSlAWjACn@~@f@Z~@SzAZhAt@t@JvAYhA[lA]`AQbAIxAUzAYvAWvAYjAMvA_@bA_@x@iADa@j@f@r@z@Vp@j@PrAI\QjAQp@c@p@i@~@g@dAg@nAe@nAg@hA[xA]tAWpAM|AGzA[tAq@dAeAf@w@v@w@Xe@CZGTQONLOI@OZ@E??
-36.849234,174.774424,-36.843467,174.767456,1190,724,tb|_Fcsvi`@@A????A@QFE@WJq@PcAPiAp@i@^c@Z??GF??DIIIA?So@e@sAk@u@k@y@}@JgAW}@Ca@n@A?Uh@a@`ASlAUFGLShAM~@Mn@On@UvAOlAUlACJA??????????@??????????GVERMb@E\Gb@Mt@UpAMz@??????CFQjASjAUl@OrAMlAQf@A??A????
-36.848274,174.77413,-36.849634,174.774832,175,56,t|{_Fiqvi`@VKhA[bAcA`B@Fa@??
-36.850888,174.765279,-36.858201,174.763527,962,260,`m|_F_zti`@?BA?VIp@y@b@i@f@?j@QrADhBj@pAlA~@nAz@N~@_Ax@k@l@q@hAq@lALvAJdA`@|@h@x@j@l@r@b@l@l@x@r@x@r@z@j@d@??
-36.847614,174.765831,-36.84873,174.75739,1051,340,px{_Fm}ti`@????f@VvAFX`@`A^`@RBdA]`AO~@M~@M`A???@G\QdAYbAGpAWtAWpA[|A[zAItATvBRnBNzANbBNvAJnATvAd@b@RsA\kA@G??
-36.852609,174.770263,-36.844439,174.766977,1685,642,xw|_Fcyui`@?E?????AKCGCk@Aa@B?H????GA_A@w@iAw@cAe@m@y@cAu@kAq@s@]m@u@{@u@kA}@u@aAI_ALoAd@m@b@}@t@kAv@o@v@gA\mAp@{@Zo@z@IxBCt@?@A???w@Qw@{@[Yk@Eg@]IFm@GWtAUvAWrAUtAWvAQlAWrAQzAIfA@@@?D@z@`@~@CZB??x@THJ????
-36.84436,174.766514,-36.851942,174.763829,934,473,fd{_Fuaui`@?A???EXA??DD@B????@@nB?b@hAx@P`ABl@GZBpARp@L`BFd@?~B^HQlAr@`@V?@??@?????RBbAt@x@b@nAWt@zA~@VPL??????@?@?BHz@h@z@P|@Jh@\RC????
-36.854243,174.763077,-36.856405,174.762229,256,102,~a}_Fglti`@?Bh@N`@?b@b@r@Pt@R|@Rx@Hr@Xj@R??
-36.860789,174.769747,-36.845929,174.76441,2349,697,|j~_F}uui`@A@??T?CbASxAMtAS~AOxAMhAIV????CHUtAu@tAeAtB_AhBgAtBeAlBWd@a@v@g@nA[tAk@z@mBw@aAcAeAeA{AmBkB_AsAt@i@dBa@pAo@K_@S[IqAIgAOcAUiA]gAe@gASeAWgA_@e@Uq@g@}@u@u@Wu@a@gCu@sAUaAYeAYyBa@e@?iCe@m@O??????S^Uh@QdA_@fAGdA?@??????Mp@??
-36.850635,174.758918,-36.841205,174.758154,1255,362,lk|_Fgrsi`@BD}@BoAW{Ac@]fAk@pC[pAYzA[zAWdA{@XCF??????A?iAIeAIeA?aACgAIaAFeAFgAO_A[aAk@gA_@_AWcAWg@SgAWiA[{@WgAc@w@YeAWeAO
-36.842017,174.762357,-36.84539,174.774728,2193,1102,ruz_Fwgti`@????BQDQFODWFm@N_@B]B[Ni@Dw@Bg@Bf@M^?C@CFSBU?c@TmATuAVwAViARqATwAPwAJi@x@PHj@a@TNo@GL]t@KNF?S^[j@OhA_@J?????????????A??????????????JYXa@Js@Ns@TmAFkARkAXwAMAKvAMhAKdAWrAWxAGj@ADSp@A@@EAe@UBFP??@TCVAJDO???????????APc@PoAXwATqANkAPoAVqAPyAVuANaAVuAVuARmAVqAVsATwATyATwAJmADm@No@h@aBx@}AAD????
-36.844534,174.76545,-36.854535,174.768014,1418,535,he{_Fa{ti`@????B?n@PXTl@f@|@Pr@l@x@^jAn@lAn@d@w@VyATsAj@uBd@?~B^n@b@~@l@RF????????pAMh@x@v@ZfAFhAR|@EJYN}@XiAh@q@FC?????????Aj@a@f@{@h@{@tAcBh@u@d@i@n@g@r@g@p@q@t@GdALr@j@NC??
-36.860112,174.767423,-36.846145,174.767397,2099,824,tf~_Fkgui`@?A??????A@^ZV`@A???ADUt@k@nA}@fBy@`BmA~BeArBi@dAUH????????ABWlAe@rA[dBKbACpAiAYgAe@cAc@w@UOCA?IIw@YeAYaAEcA[y@i@eAc@g@U?A????A?gASaA[i@WG@A?EEA?OG{@_@iAUOG_A[}@[m@KcAg@yAOeA_@iAg@{@OkAe@????eB_@uBi@_@MyAScAQ_A_@oAUkAOi@}@BoAVsAF???@???
-36.853445,174.765067,-36.851812,174.768141,492,198,`}|_Fuxti`@AC??A?c@s@o@_Aw@_@g@CcAWy@AYIYOf@_Al@y@j@q@j@s@@i@c@s@q@m@s@e@CC??
-36.854214,174.762753,-36.857783,174.754639,1206,266,xa}_Fejti`@@?Ch@]xAi@|@iA|@mAh@sBVYdAx@z@bB|@zA~@jAv@|AbAbBz@p@`@@@V`@lAvArAjBjAlA~@hBl@~AZxA`@hCd@rCXXJwA??
-36.847479,174.762014,-36.845144,174.770703,1048,299,vw{_Fqeti`@AAE?iAc@aA[kAU_AOaA]y@{@cAg@aA_@E}@VmA_Ay@e@s@?qAAwAIuANyAf@}AVyARyAXyAVwAXuATwAT}AHuAi@{@MI??
-36.852581,174.763726,-36.857774,174.76621,755,245,rw|_Fipti`@@??AUcAn@_@d@Op@Wn@i@j@_A|@g@`Aa@hAe@|Am@pAw@n@i@@Aj@n@V^DF??ACRQ|@iAxAoBvBj@d@tA??
-36.844474,174.754683,-36.843976,174.757098,289,125,|d{_Fwwri`@??@@AA?WJmAFyATsAPiADs@a@g@gA]y@Q?D??
-36.849477,174.76491,-36.851462,174.76409,253,219,fd|_Fuwti`@@?????B?d@Jz@a@Rf@|@Hz@PRP??????????????NHr@r@|@\?F????
-36.855593,174.763069,-36.851554,174.759147,656,299,lj}_Felti`@??@?CA??????????IB[`ACJ??q@JeAY}@Uq@NQjAi@pA}@x@wAv@aB^}Ad@m@jA_@|AAx@??CJa@fBKd@????
-36.845188,174.757911,-36.843694,174.765485,824,240,li{_F}ksi`@?BDQBoA_@_AgA]gA[[c@JuATuAVqAHqAT{@TuAWkAg@mA]mAQaA]yAWqATiARyATmAg@Mo@][Y??
-36.849686,174.760574,-36.855469,174.762894,861,271,pe|_Fq|si`@TkAMd@JoAd@wAnALfARjATfAVx@n@LT?C\s@h@`@t@U`Bi@hBw@b@Wr@s@l@gBHg@T[j@Pr@Fx@F`AIHi@??
-36.84038,174.755154,-36.840387,174.755191,5483,2299,jkz_Fuzri`@?A?????KJw@ToAs@i@_A_@aA?u@Y?BEoAVj@cAB]Xx@k@h@iAYj@TKRgADAQGw@u@q@_AUeAn@cA`@i@?????A[d@EFe@t@m@bAe@bAo@`AAdA~@p@r@h@l@cA|@DKf@w@A@Rv@YdAH|@DIy@y@T{@S?BXMt@|@l@IL|@h@~@OlAQrAf@n@WrASpAOnA\_@G}@PcAm@BOCQ}@@}@u@a@UoAs@y@s@{@A{@fAUVYRBSHC@???Em@ZWf@p@]f@gALeAE@u@w@o@_AMmAn@aA^s@SR@Fe@x@i@|@ELl@Vl@hAp@x@InAEhA]k@BKDMCHFWEf@DS\^Su@SLk@d@GdA~@f@OWOgAGOp@E[Of@Xe@S^@@D]Ub@h@u@K^KAEAJAd@PoAR}@s@y@u@y@k@o@i@hAk@|@]p@?APTp@z@v@n@p@}@z@CBl@BUA@@CDEBJUIEOX?w@TOl@r@y@h@}@h@Tu@bASCEEJc@Bz@A{@Cr@HaAl@e@v@|@t@`APfAc@t@Ao@o@w@q@s@u@IFLN?v@Vx@j@z@Xj@\UnAUnAi@Pa@Oi@[k@w@w@w@s@{@e@_Ad@}@dAg@bAYv@~@C`@DJI_AICw@d@_@???BCPJv@l@\h@????JB\@??????????@@??????DD?lAInAH|@@dASdABAHo@PmAJe@?A?B?AFC??????????
-36.852366,174.774086,-36.858359,174.759075,1928,452,hv|_Faqvi`@????D??@??@???Mb@Er@|@~@|@jA`@dBp@tBpAvAh@xA@HEZXbBzAnAf@pBnAzAdBfAdBlAdBpA~AnA`BnA`BnAfBjA`BpA|AnAzAnArAlAb@jB@lCy@jB}@tBs@hC_@xBAP??Ml@[fCOxBgBA_BX??
-36.845729,174.764424,-36.85397,174.763357,1141,359,xl{_Fstti`@G???BCV@x@Dx@Z~@Lf@L?c@[gAScANm@`CwBd@?xB`@?lAhADx@HvASP@x@Pz@`@bAH|@Xb@h@v@@p@Vj@ZpA\`A^hAf@z@ZbAXbARx@V@???
-36.846333,174.766196,-36.856382,174.733223,4048,1343,pp{_Fw_ui`@??`@N|@^p@Jz@d@r@^j@j@v@Zv@PbAT`@u@@???nAELZ`ALhARz@Zj@BPL??DAz@`@|@r@bAd@dAd@r@~@bAfAr@dAn@t@d@n@d@t@\R?????@??????FDh@p@r@~@v@fAx@hAr@bAx@fA|@jAt@hAx@n@`A@NFd@\`AKdAG\\OxALbB^zAZxADZVpATvA\lATlABN?@??VfAXrAVjAb@hAt@|@n@|@KjAg@rAi@lAi@pAOTD?Jb@?Za@|@a@z@c@z@a@|@a@x@GL????MZc@hAe@~@c@z@]|@Uf@Uj@c@v@Ul@Qj@^x@^|@XnADnAD|ADnABrAFvABpADvAFhADvADfABjACdAa@p@o@nAi@t@k@bAk@j@EfAB~@BxADzAFvADdBFfBF|ATnAIp@s@r@{@dAA|@h@rA^hARj@??
-36.842664,174.767582,-36.840302,174.756058,3161,2090,ryz_Fkhui`@?@??ECE?w@DeABgAI_AW{@SaAY}@Wo@g@c@EEF?@BA?????????A??????????????????????????????????????????????????????@C\KRd@|@XdAX`AZx@VbAPjACbADx@Nr@^Fx@YtAWxAIpAYpAWpAWfAGb@?????????BAp@HT[k@_@IcAQaA[}@_@cAYcA[aA]cAYcA[m@I?D????D?t@J`A^dAVbA^|@Vn@Rj@Tz@T`AXx@R^^IfAM|@@j@GjAUvA]~@[LUpAWvAWfASfAQ`AQ|@Gd@Q~@WjAKx@WlAUpAUpAUrASrAQfASjAUrAWlASlASpAKr@@??@????IRMZIFWM[IUK[KSAC????C??????@????A???????????????????????A?????????????????????????????A????????????@?????????????????????C?F@AD??@?`@J`AZf@UNgAVsARwAXkATsAT{@@???
-36.854641,174.766762,-36.853969,174.766857,2406,1361,nd}_Fgcui`@?????@??AA@F@@Qf@Px@Dd@Hd@Ih@a@Vg@ZUX]Ns@\o@P??????Nl@Zv@Vv@Zx@T`ADj@??????????A??A??????OLM|@IxAc@~@g@Xs@t@]Nw@Vo@DcANa@V]^W^SlAW`AEV??????@?Oz@SfAUnASdAAB??AHSnAGN?@Ov@UfAa@pBSjAS`AEL??????Ha@XoAV}AX{AP}@Lu@H_@??Lk@LwA^{ANo@?A??????@AL_AVcATeA?E??FMd@y@d@_@jAQpASl@U^c@b@[v@q@TsA?}@BC????D?Xu@Au@OqA_@wAk@}Am@_AJYVk@Di@?ELJDELkAHK?????A@s@Jc@@c@AI??
-36.849048,174.774593,-36.850804,174.810001,3867,790,pa|_Fetvi`@AAe@AoARwAd@aB~@}@mA_Aw@w@m@eAUu@a@CC?????AQ_Aj@yBb@eCd@kCb@mCb@iCb@gCb@oCd@oCd@mCRoCIqCIqCBuCA{CCoCHyCAaCBy@FSP_CDcB@??G@gCLsC`@qCp@eC|@}BpAgBvAcBxAeBxAcBxAcBxAcBpAkBhAuBbA}Bz@eCl@kCd@_DTqCJuC?wCIyCSsCe@iCc@mCo@_Ci@oCYqCa@oCe@qCqAaBWe@a@aAm@eBu@{@US??????DAr@`@BB??
-36.845169,174.770713,-36.852719,174.769663,1077,471,hi{_F}{ui`@@@l@a@TyA@Q??h@N`AWz@Wx@s@~@Yb@Q????f@c@p@k@n@e@n@m@f@_@|@[x@]bAFn@n@p@t@v@x@FJ?????@??V^d@f@l@x@j@v@t@z@r@z@p@~@l@r@RH???@????@Av@Br@v@r@x@RJSK
-36.845103,174.76662,-36.851236,174.768656,1218,406,zh{_Fkbui`@????TJz@VdAf@`AJjAJz@J`AXfAXnA\r@AfAd@|@h@Tc@T_A`@cBLu@Ca@ACZ_@e@s@U_AUy@YkAQeA@s@l@Rn@^l@^j@Zp@Jp@gAdACd@Qr@VbA^|@TYcA{@]GB?@??
-36.855445,174.758453,-36.848909,174.77302,2082,693,pi}_Fiosi`@??XIlAaAjBS~@QdAIfAKZ{@N_BN_BB{ACmA?K???A?A??????A??@@iA?mAd@sBp@aCHm@DMMo@gAw@k@s@u@c@}@eAs@qAy@aAy@o@c@]YmAk@m@g@u@m@{@q@aAgBw@_BgB_AaAm@m@m@y@g@m@}@_AgAcAgA_AgAkAi@{@{@_A{@kAy@eAa@i@AA?@??????g@q@y@aAm@s@_@a@q@A]A]ZYZFP??
-36.84631,174.76672,-36.847927,174.7578,998,372,lp{_F_cui`@B@@t@Gd@BDVt@Q^O`@Iz@KVWFHTn@d@p@xA`@\n@XpAVlAZhAf@Vz@e@hAIdAQtAKx@BAA??@??@@ALYxAU|AUdBORHf@XlCPbBTnAH~ADl@??
-36.842679,174.763979,-36.845105,174.773344,17508,3700,vyz_F{qti`@?A????A@??A?c@C_@_@CA??HI??@CPs@@E??????????FSXm@RgAVuAXuAPwAXsAVuAB[LgATmAPyATwAVwAVwAVwAVwATwATyAVyAVuATuALsA\qAb@yA`AuBbAwBl@eCTq@`@gCd@mCX}A^}BRoABMFc@\uBd@oCd@mCTkCCmCCy@XG^n@@~BOjCOnAKj@WbBYzASnAUjAUnA[hBa@fCa@lCa@|Br@p@Jh@UtAApABj@XD@G??A?@?A??????ACAm@?aA]e@]a@Ub@iBBMd@aCd@mCb@kCb@mC`@mCd@oC^aCd@mCXmC?mCOkC@sCByCE{CFyC@uCNqCLsC@eCHuCZqCn@iC|@aCjAoBvAaBvAcBvAeBxAaBxAeBlA}AlAoBdAyBz@aCp@gCf@qC\oCNuCDuCCwCOwC]kCc@cC_@_Cu@gCc@qCYqCc@mCm@iCuA_By@uB]wB}@a@_@GwAwAIo@T?Vu@@@??@@@n@x@v@f@pBr@cAXmC^mCPqCVaCdAyBd@gCe@mCs@eC}@wBmAoBwA_BaBwAmB{@eBdAiB`A_B|@iBv@uBTsBPoBKSg@A@????ACK[AC??????????Ai@Du@TgCRiCJoCHgCBuCOsCi@mCk@kC_BwAi@qAAcAVeAh@eCf@kCj@{Bx@cCnAkBlBu@`Bk@`A_@p@eAZwAZyAVyAVuAN_ABiANqAJqAAyAC}AC}AUwAc@qAw@wA}@}@{@}A`@yBb@mAv@aCt@aCv@cCp@{BN_AIP?J??????????????@?If@i@~Au@bCa@`Bs@xBu@rBm@xBx@tBtAdB`AxBZpB?|AB|A?|AOtAKxAKvAYtAUvAUpAYtAa@lA}@f@eA`@eA\s@TcAd@q@hA{@xBk@xBk@hCg@hCa@jCt@vB|AxAh@fCh@hCLnCCrCIdCOnCQnCSfCLdCbAz@rBStBWjBm@jBaA~A}@vEgAdBjAzAxAnAdBfAtBx@|Bl@dCTjCw@pB{@~BSnCWlC]nCYlCV`Cv@|BrAdBp@dC\pBVdC^lCl@dCh@|Bd@lCb@vCRpCDnCCrCKbCUpCa@lCi@fCu@bC_AzBiAtBoAjBwAbBuAbBmAxAyA`BwAbByAbBcAxBw@bCg@jCUlCErCErCUnCI`CCpCClCB~B?`CAlC@`BNdBGzC_@rCa@|Bc@jCc@lCe@jCc@lCa@lCg@hCe@hC{@|BiAhB}@`C]zAJDd@`@????
-36.849145,174.773467,-36.852569,174.767308,818,355,db|_Femvi`@A???FLp@j@l@v@n@r@`@j@????????????B@d@p@n@p@h@x@h@t@p@v@p@z@n@x@h@r@n@r@l@l@n@p@f@r@n@t@^d@h@j@Zx@u@l@w@n@}@v@CRCHOF??
-36.847603,174.760725,-36.848281,174.763392,274,357,nx{_Fq}si`@????????@GD]FYFSJWBUDQHQAC????????BIH[@UFWH_@F[F[?[D?DODSF[DYHINKBYESWC??
-36.845046,174.768952,-36.837468,174.742663,3051,871,ph{_F}pui`@??M?g@DQnAUxAWpA[pAVtAN~@QdA[nAKl@????CPSvAYtASlA[rACjAUpAMzAQxAc@`AOvA^hAf@z@v@|@bA\Tx@WnARfA|@\dA`@x@n@HnA_@lAUdAUnAAB??????Ir@SzAYzASpAYxAc@|@kAY]n@QjASrAYpAV|@dA`@x@l@TbAYxA_@hAm@dAg@hAg@fAg@nA[hA[rAWvAQnASxAQtAUnAe@lAk@|@y@x@eAb@{@\}@f@m@bAo@hAMT]r@g@bAm@jAo@h@y@Ck@hAg@dAs@x@iAOcAKW@??
-36.850268,174.764611,-36.848462,174.770469,642,462,di|_Fyuti`@CC????s@Sy@]kAQSgAPmALu@Ho@Jc@Ek@??HIG]i@s@ScAUkAYkAQw@QaAUgAUgAGg@?A@??A???????????????GIk@????????????????CAAgAHS??
-36.849319,174.765289,-36.843387,174.762365,1255,479,fc|_Fazti`@??o@Qi@MmAWkAUaB]e@?d@?e@?w@]kAUeAIw@SoA_@gAQ}@Oe@G????????M?aA?g@OMGaAa@aAu@m@\@???YVUnASpAARWhAWrAUpASpAAF??If@LvAAx@`ANz@r@YpA^v@h@@??
-36.854246,174.767871,-36.852654,174.769124,211,107,`b}_Fejui`@????WMe@[SYs@g@y@o@g@c@o@i@g@O??
-36.857681,174.766181,-36.846308,174.761552,1745,918,nw}_Fs_ui`@AAKKsAoAcAH{@b@k@l@c@x@o@AiAEYD?@g@\kATqAf@_AXqAl@e@Z????????eAr@}A|@kAb@aAT_A[[GcAi@OM??A?????????ODu@^@B??AE?A???A????O?k@_@aAIq@Qu@i@k@Ye@b@w@hAU~@ShAQn@?@??????E\Gt@Cf@a@lAQ`AQjA@H????????A?????CRShA_@`B[vA?T????A?@???????q@SqAc@w@S}Au@e@y@`@}@@I??
-36.856435,174.763424,-36.843647,174.763493,1725,506,to}_Fknti`@_K|Cc@OiAe@sA_@uC_Bk@K}@GgAc@kAc@kAg@YM_Aa@_Aa@iA]uAw@gAe@}@UmA[eAOmBu@u@LgAKiB_Aw@YKLgAU}@?{AiAmARHnBm@jAMBA@k@z@BzBW|AOzAe@b@QP??
-36.844581,174.755408,-36.843959,174.769267,1676,597,re{_Fi|ri`@@?Hc@TwAXuANc@??Do@L}AXyA^kACyAq@s@c@e@VuAEo@o@s@aAW_Ac@eA_@s@cAm@eAB{ARqAVwAPwATqADS}@_@aAWiA]u@u@R{ATyAZyANu@Lo@TwAR_BTs@dAEf@_ANwAVmAP{@ZwADa@VS????????????F?`@A??EA_@?s@Jg@BCH????????????????@A??????????????????????????@????A?????@??????????A???@????A??????
-36.848005,174.770235,-36.850052,174.764871,618,232,`{{_F_yui`@??@@j@^DNTx@R`A\vAXvAZvAThALdANp@^v@OvAMXBHV|@@rBV@bA\j@TR^S_@H\??
-36.843574,174.765729,-36.844194,174.757012,1044,292,h_{_Fy|ti`@@B???Db@Nj@Vm@pB?fB@jBQxAUzASxAQpAQvAAvAp@fAr@fAbAd@n@`ASpAWpAdA`@fA`@bA^JlAYhAUpA]pAu@`@aAKMK??
-36.846511,174.765996,-36.847627,174.760742,688,379,tq{_Fo~ti`@??@@`@H`@Rl@Lt@C`@NJN^Ll@Pl@B`@VRFZ@\D@PMp@G`@Mz@I`AEn@GVCH????C^Q`AOt@Oh@Kp@Ox@[`AMv@Gh@Ib@G^EZI\????
-36.852864,174.761185,-36.865455,174.758686,2176,780,jy|_Fm`ti`@????OEeAVi@\@F??n@v@tAz@|Ax@|A`ApA~@nAp@~Aj@hANdAM??????@?fAExAOv@I`AEbAMNqAH{AJuA@cABgAAA??Aq@?sADgA\uAn@{Bx@MlA\JFn@Z~@d@`Ab@~@d@fAh@xAv@@H??@CF@fAh@xAv@zA^hAVvAr@zAT@I@?A?@???????@A~@PhAPpBL~@fA??VVl@v@j@pADLD\HdB@X[A{@UAC??
-36.844808,174.758967,-36.848561,174.765303,1532,595,`g{_Fqrsi`@????SLeAWeAWq@aAo@aAo@_AD{@Py@q@cA?{@u@a@O}@RsATqAVqAq@c@aA]Mq@Xy@@A??????????????????@ENiAVmAXoATmAFqALy@H{@\{@fAUhA?dARZE??HHj@\pBfAT]hAl@z@H~@LbAFr@T|AX??~B^^r@\T??
-36.857582,174.762503,-36.848751,174.770522,1443,458,zv}_Fshti`@IGw@Yw@kAX_C@kAHeB_AuAs@u@u@w@AM????IQm@q@y@aAy@{@s@_Ae@_@_@g@]k@YW{@i@QSa@]CIy@k@s@}@q@u@u@u@k@[Yc@m@o@g@a@o@u@u@w@s@eAw@_Aw@aAq@k@cAYaAR}@t@w@|@q@t@i@r@MR??
-36.852283,174.758258,-36.850428,174.764769,803,401,vu|_Fcnsi`@DD?CCBA@@D?@@@?@?A@?EB?@??WYiABg@Qo@M?CJk@JuATqAPi@??HSXkAToAa@{@o@u@a@w@g@kAq@oAaAo@_@a@WeARaA^cAHoAHiASS_@k@@G??
-36.857888,174.759944,-36.851671,174.760325,786,173,xx}_Fsxsi`@AF_@jA]fAgAFkAJmAJoALwAPcCSiBiAeBeAgBeAuBu@yBkAwAZMf@?A??
